row_id,col_id,well_id,value,plate_id,time_hr,is_blank,exclude_from_analysis,exclude_reason,fieldrep_id,treatment_group,sample_id_group,area_mm2_measurement,sample_key,value_t0,fold_change,trace_id,mean_blank_rfu,mean_blank_fc,corrected_fc,metabolism_per_area_mm2_measurement
C,5,C5,227,apc-ee2-26,2,FALSE,FALSE,NA,D,ee,eed9,48.047,eed9,187,1.213903743315508,eed9,150.375,0.9109323237103644,0.3029714196051436,0.006305730214272351
D,3,D3,243,apc-ee2-26,2,FALSE,FALSE,NA,D,ee,eed13,59.375,eed13,194,1.2525773195876289,eed13,150.375,0.9109323237103644,0.3416449958772645,0.005754020983196034
D,4,D4,207,apc-ee2-26,2,FALSE,FALSE,NA,D,ee,eed15,56.055,eed15,182,1.1373626373626373,eed15,150.375,0.9109323237103644,0.22643031365227295,0.004039431159615966
D,5,D5,192,apc-ee2-26,2,FALSE,FALSE,NA,D,ee,eed16,29.688,eed16,169,1.136094674556213,eed16,150.375,0.9109323237103644,0.22516235084584868,0.007584288293109967
A,2,A2,264,apc-ee2-26,3,FALSE,FALSE,NA,C,ee,eec2,60.742,eec2,185,1.427027027027027,eec2,151.875,0.9200189304306673,0.5070080965963598,0.008346911471409566
A,3,A3,234,apc-ee2-26,3,FALSE,FALSE,NA,C,ee,eec1,50,eec1,180,1.3,eec1,151.875,0.9200189304306673,0.37998106956933275,0.007599621391386655
A,4,A4,184,apc-ee2-26,3,FALSE,FALSE,NA,C,ee,eec3,14.551,eec3,165,1.1151515151515152,eec3,151.875,0.9200189304306673,0.19513258472084793,0.013410252540777124
A,5,A5,172,apc-ee2-26,3,FALSE,FALSE,NA,C,ee,eec4,22.656,eec4,155,1.1096774193548387,eec4,151.875,0.9200189304306673,0.18965848892417136,0.008371225676384682
B,4,B4,210,apc-ee2-26,3,FALSE,FALSE,NA,C,ee,eec6,40.527,eec6,174,1.206896551724138,eec6,151.875,0.9200189304306673,0.2868776212934706,0.0070786789373373455
C,2,C2,230,apc-ee2-26,3,FALSE,FALSE,NA,D,ee,eed12,55.566,eed12,185,1.2432432432432432,eed12,151.875,0.9200189304306673,0.3232243128125759,0.0058169440451458785
C,5,C5,275,apc-ee2-26,3,FALSE,FALSE,NA,D,ee,eed9,48.047,eed9,187,1.4705882352941178,eed9,151.875,0.9200189304306673,0.5505693048634505,0.011458973606332351
D,3,D3,271,apc-ee2-26,3,FALSE,FALSE,NA,D,ee,eed13,59.375,eed13,194,1.3969072164948453,eed13,151.875,0.9200189304306673,0.476888286064178,0.00803180271265984
D,4,D4,239,apc-ee2-26,3,FALSE,FALSE,NA,D,ee,eed15,56.055,eed15,182,1.3131868131868132,eed15,151.875,0.9200189304306673,0.3931678827561459,0.007013966332283399
D,5,D5,216,apc-ee2-26,3,FALSE,FALSE,NA,D,ee,eed16,29.688,eed16,169,1.2781065088757397,eed16,151.875,0.9200189304306673,0.35808757844507244,0.012061694234878484
A,2,A2,273,apc-ee2-26,4,FALSE,FALSE,NA,C,ee,eec2,60.742,eec2,185,1.4756756756756757,eec2,152.25,0.922290582110743,0.5533850935649327,0.009110419373167375
A,3,A3,241,apc-ee2-26,4,FALSE,FALSE,NA,C,ee,eec1,50,eec1,180,1.3388888888888888,eec1,152.25,0.922290582110743,0.4165983067781458,0.008331966135562916
A,4,A4,190,apc-ee2-26,4,FALSE,FALSE,NA,C,ee,eec3,14.551,eec3,165,1.1515151515151516,eec3,152.25,0.922290582110743,0.2292245694044086,0.01575318324544077
A,5,A5,175,apc-ee2-26,4,FALSE,FALSE,NA,C,ee,eec4,22.656,eec4,155,1.1290322580645162,eec4,152.25,0.922290582110743,0.20674167595377324,0.009125250527620641
B,4,B4,221,apc-ee2-26,4,FALSE,FALSE,NA,C,ee,eec6,40.527,eec6,174,1.2701149425287357,eec6,152.25,0.922290582110743,0.3478243604179927,0.00858253412337436
C,2,C2,249,apc-ee2-26,4,FALSE,FALSE,NA,D,ee,eed12,55.566,eed12,185,1.345945945945946,eed12,152.25,0.922290582110743,0.42365536383520297,0.007624363168757926
C,5,C5,279,apc-ee2-26,4,FALSE,FALSE,NA,D,ee,eed9,48.047,eed9,187,1.4919786096256684,eed9,152.25,0.922290582110743,0.5696880275149254,0.011856890701082803
D,3,D3,270,apc-ee2-26,4,FALSE,FALSE,NA,D,ee,eed13,59.375,eed13,194,1.3917525773195876,eed13,152.25,0.922290582110743,0.4694619952088446,0.007906728340359487
D,4,D4,263,apc-ee2-26,4,FALSE,FALSE,NA,D,ee,eed15,56.055,eed15,182,1.445054945054945,eed15,152.25,0.922290582110743,0.522764362944202,0.009325918525451825
D,5,D5,216,apc-ee2-26,4,FALSE,FALSE,NA,D,ee,eed16,29.688,eed16,169,1.2781065088757397,eed16,152.25,0.922290582110743,0.35581592676499674,0.011985176730160224
A,2,A2,288,apc-ee2-26,5,FALSE,FALSE,NA,C,ee,eec2,60.742,eec2,185,1.5567567567567568,eec2,153.875,0.9321344060577378,0.6246223506990191,0.010283203560946612
A,3,A3,263,apc-ee2-26,5,FALSE,FALSE,NA,C,ee,eec1,50,eec1,180,1.461111111111111,eec1,153.875,0.9321344060577378,0.5289767050533732,0.010579534101067465
A,4,A4,202,apc-ee2-26,5,FALSE,FALSE,NA,C,ee,eec3,14.551,eec3,165,1.2242424242424241,eec3,153.875,0.9321344060577378,0.29210801818468635,0.020074772743088883
A,5,A5,184,apc-ee2-26,5,FALSE,FALSE,NA,C,ee,eec4,22.656,eec4,155,1.1870967741935483,eec4,153.875,0.9321344060577378,0.2549623681358105,0.0112536355992148
B,4,B4,246,apc-ee2-26,5,FALSE,FALSE,NA,C,ee,eec6,40.527,eec6,174,1.4137931034482758,eec6,153.875,0.9321344060577378,0.481658697390538,0.0118848840869183
C,2,C2,268,apc-ee2-26,5,FALSE,FALSE,NA,D,ee,eed12,55.566,eed12,185,1.4486486486486487,eed12,153.875,0.9321344060577378,0.5165142425909109,0.009295508810979932
C,5,C5,309,apc-ee2-26,5,FALSE,FALSE,NA,D,ee,eed9,48.047,eed9,187,1.6524064171122994,eed9,153.875,0.9321344060577378,0.7202720110545616,0.014990988221003636
D,3,D3,286,apc-ee2-26,5,FALSE,FALSE,NA,D,ee,eed13,59.375,eed13,194,1.4742268041237114,eed13,153.875,0.9321344060577378,0.5420923980659736,0.00912997723058482
D,4,D4,274,apc-ee2-26,5,FALSE,FALSE,NA,D,ee,eed15,56.055,eed15,182,1.5054945054945055,eed15,153.875,0.9321344060577378,0.5733600994367677,0.010228527329172557
D,5,D5,247,apc-ee2-26,5,FALSE,FALSE,NA,D,ee,eed16,29.688,eed16,169,1.4615384615384615,eed16,153.875,0.9321344060577378,0.5294040554807237,0.017832257325543104
A,2,A2,319,apc-ee2-26,6,FALSE,FALSE,NA,C,ee,eec2,60.742,eec2,185,1.7243243243243243,eec2,154.5,0.9359204921911973,0.7884038321331269,0.01297955009932381
A,3,A3,285,apc-ee2-26,6,FALSE,FALSE,NA,C,ee,eec1,50,eec1,180,1.5833333333333333,eec1,154.5,0.9359204921911973,0.6474128411421359,0.01294825682284272
A,4,A4,208,apc-ee2-26,6,FALSE,FALSE,NA,C,ee,eec3,14.551,eec3,165,1.2606060606060605,eec3,154.5,0.9359204921911973,0.3246855684148632,0.022313625758701338
A,5,A5,196,apc-ee2-26,6,FALSE,FALSE,NA,C,ee,eec4,22.656,eec4,155,1.264516129032258,eec4,154.5,0.9359204921911973,0.32859563684106063,0.01450369159785755
B,4,B4,266,apc-ee2-26,6,FALSE,FALSE,NA,C,ee,eec6,40.527,eec6,174,1.528735632183908,eec6,154.5,0.9359204921911973,0.5928151399927107,0.014627659091290022
C,2,C2,313,apc-ee2-26,6,FALSE,FALSE,NA,D,ee,eed12,55.566,eed12,185,1.691891891891892,eed12,154.5,0.9359204921911973,0.7559713997006946,0.013604927468248472
C,5,C5,340,apc-ee2-26,6,FALSE,FALSE,NA,D,ee,eed9,48.047,eed9,187,1.8181818181818181,eed9,154.5,0.9359204921911973,0.8822613259906208,0.01836246437843405
D,3,D3,328,apc-ee2-26,6,FALSE,FALSE,NA,D,ee,eed13,59.375,eed13,194,1.690721649484536,eed13,154.5,0.9359204921911973,0.7548011572933387,0.01271244054388781
D,4,D4,331,apc-ee2-26,6,FALSE,FALSE,NA,D,ee,eed15,56.055,eed15,182,1.8186813186813187,eed15,154.5,0.9359204921911973,0.8827608264901213,0.015748119284454933
D,5,D5,342,apc-ee2-26,6,FALSE,FALSE,NA,D,ee,eed16,29.688,eed16,169,2.0236686390532546,eed16,154.5,0.9359204921911973,1.0877481468620571,0.03663932049521885
A,2,A2,344,apc-ee2-26,7,FALSE,FALSE,NA,C,ee,eec2,60.742,eec2,185,1.8594594594594596,eec2,154.875,0.938192143871273,0.9212673155881865,0.015166891369862478
A,3,A3,293,apc-ee2-26,7,FALSE,FALSE,NA,C,ee,eec1,50,eec1,180,1.6277777777777778,eec1,154.875,0.938192143871273,0.6895856339065047,0.013791712678130095
A,4,A4,216,apc-ee2-26,7,FALSE,FALSE,NA,C,ee,eec3,14.551,eec3,165,1.309090909090909,eec3,154.875,0.938192143871273,0.37089876521963605,0.025489572209445126
A,5,A5,203,apc-ee2-26,7,FALSE,FALSE,NA,C,ee,eec4,22.656,eec4,155,1.3096774193548386,eec4,154.875,0.938192143871273,0.3714852754835656,0.016396772399521788
B,4,B4,274,apc-ee2-26,7,FALSE,FALSE,NA,C,ee,eec6,40.527,eec6,174,1.5747126436781609,eec6,154.875,0.938192143871273,0.6365204998068879,0.015706084827568974
C,2,C2,315,apc-ee2-26,7,FALSE,FALSE,NA,D,ee,eed12,55.566,eed12,185,1.7027027027027026,eed12,154.875,0.938192143871273,0.7645105588314296,0.013758603441518727
C,5,C5,385,apc-ee2-26,7,FALSE,FALSE,NA,D,ee,eed9,48.047,eed9,187,2.0588235294117645,eed9,154.875,0.938192143871273,1.1206313855404915,0.0233236494586653
D,3,D3,334,apc-ee2-26,7,FALSE,FALSE,NA,D,ee,eed13,59.375,eed13,194,1.7216494845360826,eed13,154.875,0.938192143871273,0.7834573406648095,0.013195071000670477
D,4,D4,326,apc-ee2-26,7,FALSE,FALSE,NA,D,ee,eed15,56.055,eed15,182,1.7912087912087913,eed15,154.875,0.938192143871273,0.8530166473375183,0.01521749437762052
D,5,D5,473,apc-ee2-26,7,FALSE,FALSE,NA,D,ee,eed16,29.688,eed16,169,2.798816568047337,eed16,154.875,0.938192143871273,1.860624424176064,0.0626726092756691
A,2,A2,377,apc-ee2-26,8,FALSE,FALSE,NA,C,ee,eec2,60.742,eec2,185,2.037837837837838,eec2,156,0.9450070989115003,1.0928307389263376,0.017991352588428725
A,3,A3,329,apc-ee2-26,8,FALSE,FALSE,NA,C,ee,eec1,50,eec1,180,1.8277777777777777,eec1,156,0.9450070989115003,0.8827706788662775,0.01765541357732555
A,4,A4,226,apc-ee2-26,8,FALSE,FALSE,NA,C,ee,eec3,14.551,eec3,165,1.3696969696969696,eec3,156,0.9450070989115003,0.4246898707854694,0.029186301339115484
A,5,A5,211,apc-ee2-26,8,FALSE,FALSE,NA,C,ee,eec4,22.656,eec4,155,1.3612903225806452,eec4,156,0.9450070989115003,0.41628322366914494,0.01837408296562257
B,4,B4,290,apc-ee2-26,8,FALSE,FALSE,NA,C,ee,eec6,40.527,eec6,174,1.6666666666666667,eec6,156,0.9450070989115003,0.7216595677551665,0.01780688350371768
C,2,C2,327,apc-ee2-26,8,FALSE,FALSE,NA,D,ee,eed12,55.566,eed12,185,1.7675675675675675,eed12,156,0.9450070989115003,0.8225604686560672,0.014803305414391303
C,5,C5,430,apc-ee2-26,8,FALSE,FALSE,NA,D,ee,eed9,48.047,eed9,187,2.299465240641711,eed9,156,0.9450070989115003,1.3544581417302108,0.02819027497513291
D,3,D3,375,apc-ee2-26,8,FALSE,FALSE,NA,D,ee,eed13,59.375,eed13,194,1.9329896907216495,eed13,156,0.9450070989115003,0.9879825918101492,0.016639706809434093
D,4,D4,363,apc-ee2-26,8,FALSE,FALSE,NA,D,ee,eed15,56.055,eed15,182,1.9945054945054945,eed15,156,0.9450070989115003,1.0494983955939943,0.018722654457122366
D,5,D5,622,apc-ee2-26,8,FALSE,FALSE,NA,D,ee,eed16,29.688,eed16,169,3.6804733727810652,eed16,156,0.9450070989115003,2.735466273869565,0.09214047001716401
A,2,A2,256,apc-ep1-26,0,FALSE,FALSE,NA,A,ep,epa4,43.345,epa4,256,1,epa4,155.5,0.9419782300047326,0.058021769995267425,0.001338603529709711
A,3,A3,328,apc-ep1-26,0,FALSE,FALSE,NA,A,ep,epa1,59.153,epa1,328,1,epa1,155.5,0.9419782300047326,0.058021769995267425,9.808762023104057e-4
A,5,A5,248,apc-ep1-26,0,FALSE,FALSE,NA,A,ep,epa3,29.454,epa3,248,1,epa3,155.5,0.9419782300047326,0.058021769995267425,0.001969911387087235
B,2,B2,211,apc-ep1-26,0,FALSE,FALSE,NA,A,ep,epa8,29.24,epa8,211,1,epa8,155.5,0.9419782300047326,0.058021769995267425,0.0019843286592088724
B,3,B3,230,apc-ep1-26,0,FALSE,FALSE,NA,A,ep,epa6,54.227,epa6,230,1,epa6,155.5,0.9419782300047326,0.058021769995267425,0.0010699793459949367
B,4,B4,283,apc-ep1-26,0,FALSE,FALSE,NA,A,ep,epa7,54.952,epa7,283,1,epa7,155.5,0.9419782300047326,0.058021769995267425,0.0010558627528619055
B,5,B5,258,apc-ep1-26,0,FALSE,FALSE,NA,A,ep,epa5,29.689,epa5,258,1,epa5,155.5,0.9419782300047326,0.058021769995267425,0.0019543187711026787
C,3,C3,197,apc-ep1-26,0,FALSE,FALSE,NA,B,ep,epb11,21.254,epb11,197,1,epb11,155.5,0.9419782300047326,0.058021769995267425,0.002729922367331675
C,4,C4,195,apc-ep1-26,0,FALSE,FALSE,NA,B,ep,epb10,23.661,epb10,195,1,epb10,155.5,0.9419782300047326,0.058021769995267425,0.002452211233475653
C,5,C5,240,apc-ep1-26,0,FALSE,FALSE,NA,B,ep,epb9,44.793,epb9,240,1,epb9,155.5,0.9419782300047326,0.058021769995267425,0.0012953311900356624
D,2,D2,208,apc-ep1-26,0,FALSE,FALSE,NA,B,ep,epb16,44.161,epb16,208,1,epb16,155.5,0.9419782300047326,0.058021769995267425,0.00131386902459789
D,3,D3,220,apc-ep1-26,0,FALSE,FALSE,NA,B,ep,epb15,47.71,epb15,220,1,epb15,155.5,0.9419782300047326,0.058021769995267425,0.00121613435328584
D,4,D4,207,apc-ep1-26,0,FALSE,FALSE,NA,B,ep,epb13,36.655,epb13,207,1,epb13,155.5,0.9419782300047326,0.058021769995267425,0.0015829155639139933
D,5,D5,214,apc-ep1-26,0,FALSE,FALSE,NA,B,ep,epb14,41.54,epb14,214,1,epb14,155.5,0.9419782300047326,0.058021769995267425,0.0013967686566024899
A,2,A2,284,apc-ep1-26,1,FALSE,FALSE,NA,A,ep,epa4,43.345,epa4,256,1.109375,epa4,157.75,0.9556081400851869,0.1537668599148131,0.0035475108989459704
A,3,A3,356,apc-ep1-26,1,FALSE,FALSE,NA,A,ep,epa1,59.153,epa1,328,1.0853658536585367,epa1,157.75,0.9556081400851869,0.12975771357334975,0.002193594806237211
A,5,A5,701,apc-ep1-26,1,FALSE,FALSE,NA,A,ep,epa3,29.454,epa3,248,2.8266129032258065,epa3,157.75,0.9556081400851869,1.8710047631406197,0.06352294300063216
B,2,B2,220,apc-ep1-26,1,FALSE,FALSE,NA,A,ep,epa8,29.24,epa8,211,1.042654028436019,epa8,157.75,0.9556081400851869,0.08704588835083216,0.0029769455660339315
B,3,B3,234,apc-ep1-26,1,FALSE,FALSE,NA,A,ep,epa6,54.227,epa6,230,1.017391304347826,epa6,157.75,0.9556081400851869,0.06178316426263908,0.0011393432102576038
B,4,B4,271,apc-ep1-26,1,FALSE,FALSE,NA,A,ep,epa7,54.952,epa7,283,0.9575971731448764,epa7,157.75,0.9556081400851869,0.001989033059689449,3.6195826533874093e-5
B,5,B5,244,apc-ep1-26,1,FALSE,FALSE,NA,A,ep,epa5,29.689,epa5,258,0.9457364341085271,epa5,157.75,0.9556081400851869,-0.009871705976659761,-3.3250382217857663e-4
C,3,C3,199,apc-ep1-26,1,FALSE,FALSE,NA,B,ep,epb11,21.254,epb11,197,1.0101522842639594,epb11,157.75,0.9556081400851869,0.05454414417877251,0.0025663001872011154
C,4,C4,201,apc-ep1-26,1,FALSE,FALSE,NA,B,ep,epb10,23.661,epb10,195,1.0307692307692307,epb10,157.75,0.9556081400851869,0.07516109068404375,0.003176581323022854
C,5,C5,243,apc-ep1-26,1,FALSE,FALSE,NA,B,ep,epb9,44.793,epb9,240,1.0125,epb9,157.75,0.9556081400851869,0.05689185991481305,0.0012701060414531968
D,2,D2,1033,apc-ep1-26,1,FALSE,FALSE,NA,B,ep,epb16,44.161,epb16,208,4.966346153846154,epb16,157.75,0.9556081400851869,4.010738013760967,0.09082081505765194
D,3,D3,246,apc-ep1-26,1,FALSE,FALSE,NA,B,ep,epb15,47.71,epb15,220,1.1181818181818182,epb15,157.75,0.9556081400851869,0.16257367809663126,0.0034075388408432456
D,4,D4,225,apc-ep1-26,1,FALSE,FALSE,NA,B,ep,epb13,36.655,epb13,207,1.0869565217391304,epb13,157.75,0.9556081400851869,0.13134838165394347,0.0035833687533472504
D,5,D5,229,apc-ep1-26,1,FALSE,FALSE,NA,B,ep,epb14,41.54,epb14,214,1.0700934579439252,epb14,157.75,0.9556081400851869,0.11448531785873828,0.0027560259474900886
A,2,A2,308,apc-ep1-26,2,FALSE,FALSE,NA,A,ep,epa4,43.345,epa4,256,1.203125,epa4,158.875,0.9624230951254141,0.24070190487458587,0.0055531642605741345
A,3,A3,501,apc-ep1-26,2,FALSE,FALSE,NA,A,ep,epa1,59.153,epa1,328,1.5274390243902438,epa1,158.875,0.9624230951254141,0.5650159292648297,0.00955177132630348
A,5,A5,1114,apc-ep1-26,2,FALSE,FALSE,NA,A,ep,epa3,29.454,epa3,248,4.491935483870968,epa3,158.875,0.9624230951254141,3.529512388745554,0.11983134340821464
B,2,B2,238,apc-ep1-26,2,FALSE,FALSE,NA,A,ep,epa8,29.24,epa8,211,1.127962085308057,epa8,158.875,0.9624230951254141,0.16553899018264284,0.0056613881731410005
B,3,B3,255,apc-ep1-26,2,FALSE,FALSE,NA,A,ep,epa6,54.227,epa6,230,1.108695652173913,epa6,158.875,0.9624230951254141,0.14627255704849895,0.002697411935908292
B,4,B4,366,apc-ep1-26,2,FALSE,FALSE,NA,A,ep,epa7,54.952,epa7,283,1.2932862190812722,epa7,158.875,0.9624230951254141,0.33086312395585804,0.006020947808193661
B,5,B5,272,apc-ep1-26,2,FALSE,FALSE,NA,A,ep,epa5,29.689,epa5,258,1.054263565891473,epa5,158.875,0.9624230951254141,0.09184047076605883,0.0030934174531327707
C,3,C3,218,apc-ep1-26,2,FALSE,FALSE,NA,B,ep,epb11,21.254,epb11,197,1.1065989847715736,epb11,158.875,0.9624230951254141,0.14417588964615946,0.006783470859422201
C,4,C4,223,apc-ep1-26,2,FALSE,FALSE,NA,B,ep,epb10,23.661,epb10,195,1.1435897435897435,epb10,158.875,0.9624230951254141,0.1811666484643294,0.007656762117591369
C,5,C5,256,apc-ep1-26,2,FALSE,FALSE,NA,B,ep,epb9,44.793,epb9,240,1.0666666666666667,epb9,158.875,0.9624230951254141,0.10424357154125252,0.0023272290657301927
D,2,D2,2229,apc-ep1-26,2,FALSE,FALSE,NA,B,ep,epb16,44.161,epb16,208,10.716346153846153,epb16,158.875,0.9624230951254141,9.753923058720739,0.2208718792310124
D,3,D3,292,apc-ep1-26,2,FALSE,FALSE,NA,B,ep,epb15,47.71,epb15,220,1.3272727272727274,epb15,158.875,0.9624230951254141,0.36484963214731325,0.007647236054229999
D,4,D4,260,apc-ep1-26,2,FALSE,FALSE,NA,B,ep,epb13,36.655,epb13,207,1.2560386473429952,epb13,158.875,0.9624230951254141,0.29361555221758107,0.008010245593168219
D,5,D5,276,apc-ep1-26,2,FALSE,FALSE,NA,B,ep,epb14,41.54,epb14,214,1.2897196261682242,epb14,158.875,0.9624230951254141,0.3272965310428101,0.007879069115137461
A,2,A2,325,apc-ep1-26,3,FALSE,FALSE,NA,A,ep,epa4,43.345,epa4,256,1.26953125,epa4,161.25,0.9768102224325603,0.2927210275674397,0.006753282444744254
A,3,A3,631,apc-ep1-26,3,FALSE,FALSE,NA,A,ep,epa1,59.153,epa1,328,1.923780487804878,epa1,161.25,0.9768102224325603,0.9469702653723178,0.016008829059765656
A,5,A5,1470,apc-ep1-26,3,FALSE,FALSE,NA,A,ep,epa3,29.454,epa3,248,5.92741935483871,epa3,161.25,0.9768102224325603,4.95060913240615,0.16807934855728085
B,2,B2,637,apc-ep1-26,3,FALSE,FALSE,NA,A,ep,epa8,29.24,epa8,211,3.018957345971564,epa8,161.25,0.9768102224325603,2.042147123539004,0.06984087289805076
B,3,B3,252,apc-ep1-26,3,FALSE,FALSE,NA,A,ep,epa6,54.227,epa6,230,1.0956521739130434,epa6,161.25,0.9768102224325603,0.11884195148048304,0.0021915641927542193
B,4,B4,442,apc-ep1-26,3,FALSE,FALSE,NA,A,ep,epa7,54.952,epa7,283,1.5618374558303887,epa7,161.25,0.9768102224325603,0.5850272333978284,0.010646149974483703
B,5,B5,731,apc-ep1-26,3,FALSE,FALSE,NA,A,ep,epa5,29.689,epa5,258,2.8333333333333335,epa5,161.25,0.9768102224325603,1.8565231109007732,0.06253235578499691
C,3,C3,231,apc-ep1-26,3,FALSE,FALSE,NA,B,ep,epb11,21.254,epb11,197,1.1725888324873097,epb11,161.25,0.9768102224325603,0.1957786100547494,0.009211377155111949
C,4,C4,240,apc-ep1-26,3,FALSE,FALSE,NA,B,ep,epb10,23.661,epb10,195,1.2307692307692308,epb10,161.25,0.9768102224325603,0.2539590083366705,0.010733232252933963
C,5,C5,284,apc-ep1-26,3,FALSE,FALSE,NA,B,ep,epb9,44.793,epb9,240,1.1833333333333333,epb9,161.25,0.9768102224325603,0.20652311090077302,0.004610611276332753
D,2,D2,3834,apc-ep1-26,3,FALSE,FALSE,NA,B,ep,epb16,44.161,epb16,208,18.432692307692307,epb16,161.25,0.9768102224325603,17.455882085259745,0.3952782338547529
D,3,D3,314,apc-ep1-26,3,FALSE,FALSE,NA,B,ep,epb15,47.71,epb15,220,1.4272727272727272,epb15,161.25,0.9768102224325603,0.4504625048401669,0.009441678994763506
D,4,D4,287,apc-ep1-26,3,FALSE,FALSE,NA,B,ep,epb13,36.655,epb13,207,1.3864734299516908,epb13,161.25,0.9768102224325603,0.40966320751913043,0.01117618899247389
D,5,D5,316,apc-ep1-26,3,FALSE,FALSE,NA,B,ep,epb14,41.54,epb14,214,1.4766355140186915,epb14,161.25,0.9768102224325603,0.4998252915861312,0.012032385449834647
A,2,A2,348,apc-ep1-26,4,FALSE,FALSE,NA,A,ep,epa4,43.345,epa4,256,1.359375,epa4,162.875,0.9866540463795551,0.3727209536204449,0.008598937677251006
A,3,A3,752,apc-ep1-26,4,FALSE,FALSE,NA,A,ep,epa1,59.153,epa1,328,2.292682926829268,epa1,162.875,0.9866540463795551,1.306028880449713,0.02207882745506928
A,5,A5,1799,apc-ep1-26,4,FALSE,FALSE,NA,A,ep,epa3,29.454,epa3,248,7.254032258064516,epa3,162.875,0.9866540463795551,6.267378211684961,0.21278529950719632
B,2,B2,1205,apc-ep1-26,4,FALSE,FALSE,NA,A,ep,epa8,29.24,epa8,211,5.710900473933649,epa8,162.875,0.9866540463795551,4.724246427554094,0.1615679352788678
B,3,B3,2498,apc-ep1-26,4,FALSE,FALSE,NA,A,ep,epa6,54.227,epa6,230,10.860869565217392,epa6,162.875,0.9866540463795551,9.874215518837836,0.18209038889921694
B,4,B4,595,apc-ep1-26,4,FALSE,FALSE,NA,A,ep,epa7,54.952,epa7,283,2.1024734982332154,epa7,162.875,0.9866540463795551,1.1158194518536604,0.020305347427821745
B,5,B5,1318,apc-ep1-26,4,FALSE,FALSE,NA,A,ep,epa5,29.689,epa5,258,5.108527131782946,epa5,162.875,0.9866540463795551,4.121873085403391,0.1388350259491189
C,3,C3,245,apc-ep1-26,4,FALSE,FALSE,NA,B,ep,epb11,21.254,epb11,197,1.2436548223350254,epb11,162.875,0.9866540463795551,0.25700077595547033,0.012091878044390247
C,4,C4,253,apc-ep1-26,4,FALSE,FALSE,NA,B,ep,epb10,23.661,epb10,195,1.2974358974358975,epb10,162.875,0.9866540463795551,0.3107818510563424,0.013134772454940297
C,5,C5,315,apc-ep1-26,4,FALSE,FALSE,NA,B,ep,epb9,44.793,epb9,240,1.3125,epb9,162.875,0.9866540463795551,0.3258459536204449,0.007274483817124214
D,2,D2,4529,apc-ep1-26,4,FALSE,FALSE,NA,B,ep,epb16,44.161,epb16,208,21.77403846153846,epb16,162.875,0.9866540463795551,20.787384415158904,0.4707181543705737
D,3,D3,332,apc-ep1-26,4,FALSE,FALSE,NA,B,ep,epb15,47.71,epb15,220,1.509090909090909,epb15,162.875,0.9866540463795551,0.5224368627113539,0.010950259122015383
D,4,D4,305,apc-ep1-26,4,FALSE,FALSE,NA,B,ep,epb13,36.655,epb13,207,1.4734299516908214,epb13,162.875,0.9866540463795551,0.48677590531126624,0.013279931941379518
D,5,D5,320,apc-ep1-26,4,FALSE,FALSE,NA,B,ep,epb14,41.54,epb14,214,1.4953271028037383,epb14,162.875,0.9866540463795551,0.5086730564241831,0.01224537930727451
A,2,A2,367,apc-ep1-26,5,FALSE,FALSE,NA,A,ep,epa4,43.345,epa4,256,1.43359375,epa4,164.375,0.995740653099858,0.43785309690014196,0.010101582579308847
A,3,A3,849,apc-ep1-26,5,FALSE,FALSE,NA,A,ep,epa1,59.153,epa1,328,2.5884146341463414,epa1,164.375,0.995740653099858,1.5926739810464834,0.02692465269802856
A,5,A5,1897,apc-ep1-26,5,FALSE,FALSE,NA,A,ep,epa3,29.454,epa3,248,7.649193548387097,epa3,164.375,0.995740653099858,6.653452895287239,0.22589301606869147
B,2,B2,1722,apc-ep1-26,5,FALSE,FALSE,NA,A,ep,epa8,29.24,epa8,211,8.161137440758294,epa8,164.375,0.995740653099858,7.165396787658436,0.2450546097010409
B,3,B3,3362,apc-ep1-26,5,FALSE,FALSE,NA,A,ep,epa6,54.227,epa6,230,14.617391304347827,epa6,164.375,0.995740653099858,13.621650651247968,0.2511968327816027
B,4,B4,651,apc-ep1-26,5,FALSE,FALSE,NA,A,ep,epa7,54.952,epa7,283,2.3003533568904593,epa7,164.375,0.995740653099858,1.3046127037906012,0.023740950352864342
B,5,B5,1912,apc-ep1-26,5,FALSE,FALSE,NA,A,ep,epa5,29.689,epa5,258,7.410852713178294,epa5,164.375,0.995740653099858,6.415112060078436,0.21607706760343684
C,3,C3,256,apc-ep1-26,5,FALSE,FALSE,NA,B,ep,epb11,21.254,epb11,197,1.299492385786802,epb11,164.375,0.995740653099858,0.3037517326869439,0.014291509018864395
C,4,C4,267,apc-ep1-26,5,FALSE,FALSE,NA,B,ep,epb10,23.661,epb10,195,1.3692307692307693,epb10,164.375,0.995740653099858,0.3734901161309112,0.01578505203207435
C,5,C5,345,apc-ep1-26,5,FALSE,FALSE,NA,B,ep,epb9,44.793,epb9,240,1.4375,epb9,164.375,0.995740653099858,0.44175934690014196,0.009862240682699126
D,2,D2,4657,apc-ep1-26,5,FALSE,FALSE,NA,B,ep,epb16,44.161,epb16,208,22.389423076923077,epb16,164.375,0.995740653099858,21.39368242382322,0.48444741794396
D,3,D3,356,apc-ep1-26,5,FALSE,FALSE,NA,B,ep,epb15,47.71,epb15,220,1.6181818181818182,epb15,164.375,0.995740653099858,0.6224411650819601,0.01304634594596437
